date,depth,mag,place,latitude,longitude,depth_avg_22,depth_avg_15,depth_avg_7,mag_avg_22,mag_avg_15,mag_avg_7,mag_outcome
2024-04-15,16.5,2.3,Puerto Rico,18.154177713178296,-66.67167112403101,22.153181818181817,20.871333333333336,21.138571428571428,2.576363636363636,2.6013333333333333,2.718571428571429,
2024-04-15,6.84,2.39,Puerto Rico,18.154177713178296,-66.67167112403101,18.94590909090909,20.545333333333335,12.687142857142858,2.5454545454545454,2.613333333333333,2.544285714285714,
2024-04-15,22.25,2.54,Puerto Rico,18.154177713178296,-66.67167112403101,19.2,18.568666666666665,13.6,2.545,2.619333333333333,2.5300000000000002,
2024-04-10,6.451,5.4,China,37.811688,90.09663200000001,10.113681818181819,10.166733333333333,10.357285714285714,4.609090909090909,4.766666666666667,4.857142857142857,
2024-04-10,10.0,4.6,China,37.811688,90.09663200000001,10.113681818181819,10.166733333333333,10.357285714285714,4.627272727272727,4.78,4.8,
2024-04-12,10.0,5.1,China,37.811688,90.09663200000001,10.113681818181819,10.166733333333333,10.357285714285714,4.677272727272727,4.766666666666667,4.871428571428571,
2024-04-14,13.648,4.9,China,37.811688,90.09663200000001,10.2795,10.409933333333333,10.878428571428572,4.695454545454545,4.806666666666667,4.957142857142857,
2024-04-09,8.22,1.25,B.C.,32.321303564285714,-115.63422023928571,11.332272727272727,10.914666666666667,12.024285714285714,2.028636363636364,1.974,1.9914285714285713,
2024-04-10,12.93,2.93,B.C.,32.321303564285714,-115.63422023928571,11.657727272727271,11.792,12.22857142857143,1.9995454545454547,2.0726666666666667,2.1714285714285713,
2024-04-10,10.05,1.24,B.C.,32.321303564285714,-115.63422023928571,11.92590909090909,11.701333333333334,12.127142857142857,1.9468181818181818,2.046666666666667,2.0942857142857143,
2024-04-14,11.0,2.16,B.C.,32.321303564285714,-115.63422023928571,11.897272727272728,11.652666666666669,9.652857142857144,1.904090909090909,2.030666666666667,2.1028571428571428,
2024-04-14,9.42,1.96,B.C.,32.321303564285714,-115.63422023928571,11.932272727272727,11.573333333333332,9.67,1.9663636363636365,2.0540000000000003,2.0985714285714288,
2024-04-14,15.51,2.58,B.C.,32.321303564285714,-115.63422023928571,11.872272727272728,11.786,11.164285714285715,1.997272727272727,2.0493333333333337,2.164285714285714,
2024-04-15,7.7,1.21,B.C.,32.321303564285714,-115.63422023928571,11.055454545454545,11.518,10.69,1.9600000000000002,1.9680000000000002,1.9042857142857146,
2024-04-12,7.46,1.35,Oklahoma,35.47121794916667,-97.06789529923077,5.088181818181818,4.728666666666667,4.488571428571428,1.2354545454545454,1.306,1.2157142857142857,
